,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,0.16411314010620118,0.005986791276406744,0.0036206722259521486,0.0002296903555490422,gini,{'criterion': 'gini'},0.30104940381256173,0.31785934653581716,0.3436278998778999,0.22879375526434353,0.3432005713584661,0.30690619536981767,0.042241193490302684,1,0.26859279609279607,0.3128754578754579,0.2843498168498168,0.2640737040737041,0.3387573537573537,0.29372982572982576,0.028260834693159084,1,0.27972753172753173,0.31368228072343757,0.30027212765811206,0.24089872116187908,0.33007174307174303,0.2929304808685407,0.03080789579649799,1,0.256,0.296,0.272,0.256,0.3225806451612903,0.2805161290322581,0.025627248765569887,1
1,0.28635621070861816,0.008013480141118131,0.0034425735473632814,0.00013159162665884265,entropy,{'criterion': 'entropy'},0.3169100782258677,0.2991217116217116,0.2668206629971336,0.267201572936867,0.29135087135087134,0.2882809794264903,0.01924296010609225,2,0.3068528693528694,0.30997252747252746,0.23923076923076922,0.28869574869574877,0.2426029526029526,0.2774709734709735,0.030736735339207726,2,0.29433824969180356,0.29937041547256815,0.24468900704194824,0.2748000619952802,0.25475956235911745,0.2735914593121435,0.02138427788027757,2,0.304,0.288,0.24,0.28,0.23387096774193547,0.2691741935483871,0.02750235331904032,2
